renter_id,age,household_size,income,credit_score,budget_min,budget_max,desired_beds,desired_baths,desired_sqft_min,has_cats,has_dogs,is_smoker,needs_wheelchair,has_ev,wants_furnished,pref_lat,pref_lon,max_distance_km,laundry_pref,parking_pref,move_urgency,type_pref_apartment,type_pref_house,type_pref_condo,type_pref_townhouse,type_pref_duplex,type_pref_loft,type_pref_cottage_cabin,type_pref_manufactured,type_pref_flat,type_pref_in-law,type_pref_assisted_living,type_pref_land
3254,30,4,52498.0,624.0,929.0,1725.0,4.0,2.0,1358.0,0,1,0,0,0,0,30.5113,-84.1525,77.4,3,7,0,0,0,0,0,0,1,0,0,0,1,0,0
3255,27,2,55396.0,565.0,1112.0,2065.0,1.0,1.0,883.0,0,0,0,0,0,0,36.4908,-115.1361,19.1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0
3256,26,2,56922.0,517.0,839.0,1557.0,3.0,2.5,1440.0,0,1,1,0,0,0,32.4621,-86.1651,7.5,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
3257,28,2,59379.0,540.0,870.0,1615.0,3.0,2.5,839.0,0,0,0,0,0,0,34.8666,-92.4403,10.7,2,3,1,0,0,0,0,1,0,0,0,1,1,0,0
3258,47,2,74396.0,603.0,1170.0,2173.0,3.0,2.0,942.0,0,0,0,0,0,1,35.5668,-119.2263,53.0,5,4,1,0,0,1,1,1,0,0,0,0,0,0,0
3259,39,3,78091.0,547.0,1485.0,2758.0,2.0,1.5,1063.0,0,0,0,0,0,0,29.9867,-90.2499,61.8,5,7,2,1,0,0,1,0,0,0,0,0,0,0,1
3260,40,3,76915.0,540.0,1346.0,2499.0,4.0,2.0,900.0,0,0,0,0,0,1,43.2023,-70.9909,35.6,2,5,1,1,1,0,0,0,0,0,1,0,0,0,0
3261,42,3,61933.0,579.0,1143.0,2124.0,3.0,2.0,754.0,0,0,0,0,0,0,27.2822,-80.286,53.4,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0
3262,56,3,73808.0,619.0,1274.0,2366.0,3.0,2.0,966.0,0,0,0,0,0,0,39.6246,-105.12,72.4,2,7,2,0,0,0,1,0,0,0,1,0,0,0,0
3263,62,2,69384.0,612.0,1429.0,2653.0,3.0,2.0,1134.0,0,0,0,0,0,0,61.3792,-149.7162,26.4,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0
3264,45,2,69604.0,581.0,1200.0,2228.0,3.0,2.0,843.0,1,0,0,0,0,0,33.3545,-88.5739,37.9,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0
3265,51,3,76867.0,616.0,1259.0,2339.0,2.0,1.0,1078.0,1,0,0,1,0,0,43.4397,-115.8348,42.1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3266,56,2,87623.0,610.0,1863.0,3460.0,3.0,2.0,1306.0,0,1,0,0,0,0,40.4129,-74.3303,32.6,3,7,0,1,0,0,0,0,0,1,0,0,0,0,0
3267,53,2,59896.0,657.0,1379.0,2562.0,1.0,1.0,531.0,1,1,0,0,0,0,39.2263,-95.0597,42.4,2,7,1,0,0,0,0,0,0,1,0,0,0,0,1
3268,24,1,23384.0,582.0,456.0,847.0,1.0,1.5,1013.0,0,0,0,0,0,0,26.6556,-81.9233,40.6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3269,69,3,109867.0,721.0,1658.0,3078.0,4.0,2.5,1426.0,1,0,0,0,0,1,35.457,-118.9656,41.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3270,26,1,35990.0,594.0,777.0,1443.0,0.0,1.0,746.0,1,0,0,0,0,0,30.1165,-86.6676,64.1,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0
3271,39,5,102719.0,621.0,1883.0,3498.0,4.0,2.0,1592.0,1,1,0,0,0,1,40.2633,-74.2485,20.4,0,6,1,0,1,0,0,0,0,0,1,0,1,0,0
3272,51,1,72303.0,548.0,1493.0,2772.0,1.0,1.0,1015.0,0,1,0,0,0,0,39.9199,-105.1119,35.9,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0
3273,38,2,51534.0,509.0,1015.0,1884.0,3.0,2.0,1187.0,1,1,0,0,0,1,41.7,-86.2687,66.6,2,6,1,0,0,0,0,0,1,0,0,0,1,1,0
3274,30,1,47404.0,600.0,899.0,1670.0,0.0,1.0,702.0,0,0,0,0,0,0,38.4659,-90.2923,25.4,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0
3275,66,1,61617.0,567.0,1097.0,2037.0,2.0,1.0,1129.0,0,0,0,0,0,0,35.6908,-77.2733,80.0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
3276,21,2,51606.0,544.0,846.0,1572.0,2.0,1.0,992.0,0,0,0,0,0,1,34.5333,-93.1504,24.9,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3277,30,3,49341.0,604.0,886.0,1645.0,2.0,1.5,1169.0,0,0,0,0,0,0,41.6931,-85.9652,72.3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
3278,69,1,62882.0,574.0,1006.0,1868.0,1.0,1.5,1078.0,0,1,0,0,0,1,30.154,-86.3649,17.5,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3279,55,1,64553.0,623.0,1321.0,2453.0,2.0,1.0,1068.0,0,1,0,0,0,0,27.0787,-82.6665,63.0,2,4,2,1,0,0,0,0,0,0,1,0,0,1,0
3280,22,1,55822.0,441.0,857.0,1592.0,2.0,1.5,940.0,0,0,0,0,0,0,41.6953,-72.7298,60.0,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0
3281,57,2,67275.0,631.0,1402.0,2604.0,1.0,1.0,675.0,1,0,0,0,0,0,42.8757,-85.8223,51.7,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1
3282,68,5,78872.0,652.0,1701.0,3159.0,6.0,3.0,1682.0,0,1,0,0,1,1,35.994,-79.8883,16.7,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
3283,23,2,41287.0,569.0,824.0,1530.0,2.0,1.0,1289.0,0,0,0,0,0,0,42.8625,-85.6021,10.2,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0
3284,39,3,75149.0,587.0,1638.0,3041.0,3.0,2.0,1305.0,0,0,0,0,0,1,42.4214,-82.9591,8.9,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3285,42,2,41822.0,482.0,736.0,1366.0,1.0,1.0,469.0,0,1,1,0,0,0,37.8053,-90.4096,61.7,1,4,1,0,0,0,0,0,0,0,0,1,1,1,0
3286,24,2,65596.0,545.0,1243.0,2309.0,3.0,2.0,1367.0,0,0,0,0,0,0,34.0645,-84.3709,35.5,2,5,1,0,1,0,0,1,0,0,0,0,0,1,0
3287,28,4,64785.0,563.0,1230.0,2284.0,4.0,2.0,1198.0,0,0,1,0,0,0,39.3798,-84.4584,76.3,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3288,27,1,51799.0,586.0,1044.0,1939.0,2.0,1.5,1073.0,0,1,0,0,0,0,35.8301,-78.9685,9.0,0,6,2,0,0,0,0,0,1,0,1,1,0,0,0
3289,27,4,66953.0,583.0,1252.0,2325.0,4.0,2.0,1131.0,0,1,0,0,0,0,39.4075,-76.7128,66.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3290,38,2,53079.0,500.0,802.0,1489.0,2.0,1.5,958.0,0,0,1,0,0,1,37.6152,-97.207,58.6,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3291,42,2,51087.0,597.0,975.0,1811.0,1.0,1.5,399.0,1,1,0,0,0,0,37.2487,-122.0725,34.9,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0
3292,30,4,55208.0,604.0,818.0,1520.0,3.0,2.0,1083.0,0,0,0,0,0,0,27.1018,-80.0555,12.8,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
3293,33,2,37327.0,575.0,687.0,1276.0,3.0,2.0,942.0,0,0,0,0,0,1,40.9481,-96.7337,21.7,3,5,2,0,0,0,1,0,0,1,0,0,0,0,0
3294,27,5,75153.0,624.0,1117.0,2075.0,4.0,2.0,954.0,0,0,0,0,0,0,30.0819,-81.5482,49.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3295,59,5,93310.0,634.0,1754.0,3257.0,4.0,2.0,1653.0,0,1,0,0,0,0,35.848,-79.9335,54.2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0
3296,29,1,29788.0,585.0,531.0,987.0,2.0,1.0,937.0,0,1,0,0,0,1,39.4434,-75.3304,29.3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3297,65,2,64514.0,588.0,1228.0,2281.0,1.0,1.0,1212.0,0,0,0,0,0,0,38.9398,-77.3522,72.9,3,7,1,0,1,0,0,0,1,0,0,0,0,1,0
3298,46,4,94691.0,672.0,1820.0,3381.0,5.0,3.0,1412.0,0,0,1,0,0,0,41.1833,-72.9585,42.2,5,4,1,0,0,0,0,0,0,1,1,0,0,0,1
3299,59,1,80516.0,554.0,1733.0,3219.0,2.0,1.0,1077.0,1,0,0,0,0,0,47.4942,-117.7005,39.1,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0
3300,51,3,61496.0,598.0,1404.0,2607.0,4.0,2.0,1364.0,1,0,1,0,0,0,31.6477,-84.3991,33.4,2,4,2,0,0,0,0,1,1,0,1,0,0,0,0
3301,31,1,75737.0,651.0,1268.0,2355.0,0.0,1.0,572.0,0,1,0,0,0,0,36.8383,-119.8828,30.3,3,4,1,0,1,1,0,0,1,0,0,0,0,0,0
3302,49,1,52687.0,549.0,1189.0,2208.0,0.0,1.0,802.0,0,0,0,0,0,0,43.7265,-83.7401,61.9,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0
3303,32,2,33760.0,520.0,603.0,1121.0,3.0,2.0,1532.0,0,0,0,0,0,0,34.256,-119.1841,7.3,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0
3304,24,3,80959.0,655.0,1297.0,2408.0,2.0,1.0,1088.0,0,0,0,1,1,1,42.8084,-84.8698,16.3,5,6,1,0,0,0,0,1,1,0,0,0,0,0,1
3305,31,3,46264.0,567.0,918.0,1705.0,4.0,2.0,1235.0,0,0,0,0,0,0,47.7851,-116.9296,12.4,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0
3306,32,3,85419.0,623.0,1539.0,2857.0,2.0,1.5,1055.0,0,0,0,0,0,0,27.0819,-80.0613,20.3,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0
3307,25,1,37021.0,598.0,644.0,1195.0,0.0,1.0,845.0,0,0,1,0,0,0,43.4846,-112.2194,11.9,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1
3308,19,2,41085.0,492.0,823.0,1529.0,2.0,1.0,936.0,1,1,0,0,0,0,41.9379,-84.0461,48.8,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0
3309,67,1,49339.0,539.0,1020.0,1894.0,1.0,1.5,789.0,1,0,1,0,0,0,38.9321,-95.2009,74.3,0,7,2,0,0,1,0,0,0,0,0,1,0,0,0
3310,44,1,75529.0,518.0,1397.0,2594.0,1.0,1.0,781.0,1,0,0,0,0,0,36.5912,-119.9663,61.0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,1
3311,38,2,77371.0,637.0,1316.0,2444.0,2.0,1.5,1070.0,1,1,0,0,1,0,41.0619,-95.8944,21.4,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0
3312,66,2,63923.0,566.0,1372.0,2548.0,1.0,1.0,1097.0,1,0,0,0,0,0,42.4971,-85.8976,33.7,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0
3313,29,1,47301.0,574.0,958.0,1778.0,0.0,1.0,723.0,1,0,0,0,0,0,33.9231,-116.5617,56.4,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0
3314,38,1,63345.0,549.0,1273.0,2364.0,1.0,1.5,967.0,0,0,0,0,0,0,41.9727,-93.6829,51.3,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0
3315,62,3,73585.0,622.0,1665.0,3092.0,4.0,2.0,1380.0,0,0,0,0,0,0,43.3453,-76.0116,6.3,5,4,1,0,0,1,1,0,0,0,0,0,0,0,0
3316,50,1,81371.0,594.0,1896.0,3522.0,2.0,1.0,559.0,0,0,0,0,0,0,30.6492,-87.8173,27.4,2,4,2,0,1,0,1,0,0,0,0,0,0,0,0
3317,38,5,80112.0,510.0,1201.0,2230.0,4.0,2.5,1247.0,0,1,1,0,0,0,34.8309,-77.5172,48.2,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0
3318,31,2,48794.0,514.0,820.0,1523.0,1.0,1.0,428.0,0,0,1,0,0,1,34.0909,-117.3998,62.3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3319,19,1,21206.0,595.0,460.0,854.0,0.0,1.0,498.0,1,1,0,0,0,0,41.6933,-81.5203,15.8,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0
3320,22,4,36823.0,546.0,569.0,1057.0,5.0,3.0,1101.0,0,0,0,0,0,0,37.9981,-84.3558,68.6,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
3321,26,2,59206.0,592.0,878.0,1631.0,3.0,2.5,1119.0,0,0,1,0,0,0,40.6074,-104.9325,69.3,4,3,0,0,1,1,0,0,0,0,0,0,0,1,0
3322,58,4,92243.0,659.0,1611.0,2993.0,3.0,2.0,1008.0,0,0,0,0,0,0,28.5011,-80.7301,9.2,0,4,2,0,1,1,0,0,0,0,0,0,0,0,1
3323,51,2,83763.0,651.0,1799.0,3341.0,1.0,1.0,883.0,0,0,0,1,0,0,42.2813,-85.0939,70.4,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3324,40,2,56275.0,637.0,1023.0,1900.0,1.0,1.0,974.0,1,0,0,0,0,1,39.018,-76.9566,58.9,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3325,58,3,56177.0,552.0,924.0,1717.0,3.0,2.0,1062.0,0,0,0,0,0,0,36.2709,-119.9024,41.7,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3326,26,2,44626.0,599.0,717.0,1332.0,3.0,2.5,1017.0,1,1,0,0,0,0,33.0249,-87.4603,9.7,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1
3327,28,2,80478.0,604.0,1562.0,2900.0,2.0,1.5,999.0,0,0,0,0,0,0,35.0888,-106.3371,71.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3328,38,1,43822.0,521.0,774.0,1437.0,2.0,1.0,1088.0,1,0,0,0,0,0,32.2312,-85.0667,22.2,4,5,1,0,1,0,0,0,0,0,0,0,0,1,0
3329,65,2,72310.0,556.0,1453.0,2698.0,1.0,1.0,655.0,0,1,0,0,0,0,30.3959,-87.1715,70.0,2,7,1,1,0,0,0,0,0,1,0,0,0,0,0
3330,49,1,35237.0,544.0,758.0,1408.0,2.0,1.0,820.0,0,1,0,0,0,0,33.902,-118.4783,62.0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0
3331,62,3,72864.0,593.0,1065.0,1978.0,4.0,2.5,1485.0,0,0,1,0,1,0,29.1712,-80.9349,33.5,1,7,2,0,0,0,0,0,1,1,1,0,0,0,0
3332,30,2,49317.0,518.0,859.0,1596.0,1.0,1.0,1002.0,0,0,0,0,0,0,42.4604,-71.8395,54.6,1,5,1,0,0,1,0,1,0,1,0,0,0,0,0
3333,62,5,102094.0,619.0,1977.0,3671.0,5.0,3.0,1653.0,0,0,0,0,0,0,41.6185,-93.5867,70.9,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0
3334,21,1,37985.0,585.0,779.0,1446.0,2.0,1.0,1117.0,0,0,0,0,0,1,31.2725,-85.3103,72.8,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0
3335,29,2,33574.0,493.0,579.0,1075.0,2.0,1.0,919.0,1,0,0,0,0,0,42.4077,-85.7537,70.7,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0
3336,45,2,59397.0,575.0,1112.0,2066.0,2.0,1.0,615.0,0,1,0,0,0,0,41.2769,-95.9376,22.7,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0
3337,20,3,47805.0,620.0,741.0,1377.0,4.0,2.0,1309.0,1,1,0,0,0,1,40.0818,-87.992,79.0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
3338,62,4,72143.0,557.0,1113.0,2068.0,5.0,3.0,1782.0,0,0,0,0,0,0,37.7545,-97.3438,24.4,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0
3339,63,2,61364.0,573.0,1357.0,2521.0,3.0,2.0,1198.0,0,1,0,0,0,0,38.5555,-121.3507,36.8,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0
3340,46,2,82726.0,633.0,1597.0,2965.0,3.0,2.0,1047.0,1,1,0,0,0,0,32.1603,-90.0849,53.8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3341,33,3,54438.0,675.0,1014.0,1884.0,4.0,2.0,952.0,0,0,0,0,0,0,28.4731,-81.6641,64.7,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3342,23,1,48679.0,499.0,896.0,1664.0,0.0,1.0,375.0,0,0,0,0,0,0,27.4896,-82.6993,26.5,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3343,50,2,70422.0,608.0,1614.0,2998.0,1.0,1.0,784.0,0,0,0,0,0,0,33.392,-81.9469,35.9,3,4,1,0,0,0,0,0,1,1,0,1,0,0,0
3344,45,3,57338.0,554.0,1048.0,1947.0,2.0,1.0,969.0,1,0,0,0,0,1,36.2542,-119.5962,20.6,3,2,1,0,0,0,0,1,0,0,0,0,1,0,1
3345,57,1,61004.0,578.0,1029.0,1910.0,2.0,1.0,865.0,0,0,0,0,0,0,39.3664,-76.3946,18.4,4,7,2,0,0,1,0,1,0,0,0,0,0,0,1
3346,49,3,83938.0,634.0,1294.0,2404.0,3.0,2.0,1287.0,0,1,0,0,0,1,32.1805,-110.9733,30.2,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0
3347,24,3,80651.0,571.0,1743.0,3237.0,3.0,2.5,1037.0,0,0,0,0,0,0,41.8628,-87.7394,14.4,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1
3348,24,1,34933.0,630.0,798.0,1482.0,0.0,1.0,472.0,1,1,0,0,0,0,37.52,-93.2918,71.1,4,6,2,0,0,0,1,1,0,1,0,0,0,0,0
3349,58,2,71654.0,649.0,1628.0,3023.0,3.0,2.0,1353.0,0,1,0,0,0,0,35.3434,-79.2713,31.6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3350,26,2,63514.0,549.0,1020.0,1895.0,3.0,2.0,1174.0,0,1,0,0,0,0,30.4032,-91.2511,41.5,1,5,0,0,0,1,0,1,0,1,0,0,0,0,0
3351,66,3,99357.0,687.0,2009.0,3731.0,4.0,2.5,1263.0,0,0,0,0,0,0,37.5757,-120.478,70.8,5,5,2,1,0,0,0,0,0,0,0,0,1,1,0
3352,23,2,39887.0,540.0,767.0,1425.0,2.0,1.0,830.0,0,0,0,0,0,1,34.4549,-119.0742,78.1,3,5,2,0,1,0,0,0,0,0,0,0,0,1,0
3353,55,2,70706.0,615.0,1284.0,2384.0,3.0,2.0,920.0,0,0,0,0,0,1,40.6766,-122.2729,41.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
3354,68,2,87755.0,558.0,1905.0,3538.0,2.0,1.0,740.0,0,0,0,0,0,1,48.3244,-115.6177,11.1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0
3355,40,1,63137.0,512.0,1417.0,2632.0,1.0,1.5,865.0,0,0,1,0,0,0,35.1253,-111.64,46.9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3356,20,1,53401.0,560.0,842.0,1564.0,2.0,1.0,1064.0,0,1,0,0,0,0,43.6711,-116.1092,67.6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0
3357,63,1,79057.0,561.0,1157.0,2148.0,2.0,1.5,808.0,0,0,1,0,0,0,45.2076,-92.9062,70.7,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0
3358,27,1,53245.0,533.0,867.0,1611.0,2.0,1.5,880.0,0,0,0,0,0,0,32.7594,-117.1865,58.5,2,6,0,1,0,0,0,1,0,1,0,0,0,0,0
3359,45,1,62723.0,537.0,1359.0,2524.0,1.0,1.0,767.0,0,1,0,0,0,0,38.3121,-121.1771,45.1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1
3360,69,3,70616.0,597.0,1596.0,2964.0,4.0,2.0,1179.0,0,0,0,0,0,0,45.7371,-111.1315,33.5,4,5,0,0,1,0,0,1,0,0,1,0,0,0,0
3361,56,3,76966.0,561.0,1581.0,2936.0,4.0,2.5,1131.0,0,1,0,0,0,0,29.9278,-90.0268,5.2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3362,20,1,38866.0,543.0,573.0,1064.0,0.0,1.0,768.0,0,1,0,0,0,1,32.278,-81.2659,14.2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0
3363,60,2,88915.0,675.0,1747.0,3244.0,1.0,1.0,725.0,0,1,0,1,0,0,36.2016,-80.2863,79.3,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0
3364,26,1,47916.0,561.0,875.0,1625.0,2.0,1.0,1035.0,1,0,0,0,0,1,43.1416,-76.0006,67.5,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0
3365,56,2,75297.0,632.0,1613.0,2995.0,2.0,1.0,951.0,0,0,0,0,0,0,38.0353,-84.2947,77.1,5,7,1,0,1,0,1,0,0,0,0,0,0,0,0
3366,50,5,78546.0,603.0,1663.0,3088.0,4.0,2.0,1264.0,0,0,0,0,0,0,42.5367,-78.8154,12.9,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3367,32,2,72860.0,567.0,1189.0,2209.0,3.0,2.0,1021.0,0,0,0,0,0,0,38.5098,-121.2508,59.1,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0
3368,40,1,47792.0,603.0,829.0,1540.0,0.0,1.0,360.0,0,0,0,0,0,0,43.5607,-84.7058,22.9,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0
3369,24,2,45677.0,702.0,752.0,1397.0,3.0,2.5,1031.0,0,1,0,0,0,0,41.2158,-96.2133,46.2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3370,69,3,100084.0,577.0,1922.0,3570.0,3.0,2.5,1094.0,0,0,0,0,0,1,36.9738,-94.2373,35.4,1,5,1,0,1,0,0,1,0,0,0,0,0,0,1
3371,30,1,59639.0,595.0,912.0,1695.0,2.0,1.0,946.0,1,0,0,0,0,1,34.8278,-86.6453,20.7,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0
3372,34,5,62164.0,556.0,1230.0,2284.0,4.0,2.5,1099.0,0,0,0,0,0,0,41.4243,-72.7609,16.3,1,4,2,0,0,0,0,0,0,0,1,0,0,1,0
3373,44,2,52925.0,590.0,993.0,1845.0,1.0,1.0,672.0,0,0,0,0,0,0,43.6227,-116.7193,66.3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3374,52,1,62555.0,578.0,1219.0,2264.0,0.0,1.0,839.0,1,0,0,0,0,0,43.07,-83.0445,62.8,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0
3375,44,2,59677.0,610.0,1308.0,2429.0,3.0,2.0,867.0,0,1,0,0,0,0,40.2418,-74.2748,55.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3376,44,3,52813.0,578.0,995.0,1849.0,3.0,2.5,1315.0,0,1,0,0,0,0,41.5467,-81.7668,43.1,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3377,48,2,60884.0,478.0,1307.0,2428.0,2.0,1.0,768.0,0,0,0,0,0,0,43.4149,-113.972,8.6,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3378,62,5,47395.0,547.0,1079.0,2004.0,5.0,3.0,1540.0,1,1,0,0,0,0,39.3383,-84.0954,24.2,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0
3379,38,4,90097.0,603.0,1386.0,2573.0,3.0,2.0,1167.0,0,0,0,0,0,0,35.2056,-80.9047,15.3,5,4,2,0,1,0,0,1,0,0,0,0,0,0,0
3380,61,1,75092.0,544.0,1146.0,2128.0,1.0,1.0,281.0,0,0,0,0,0,0,30.415,-91.8976,72.8,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0
3381,58,1,81916.0,567.0,1327.0,2464.0,0.0,1.0,1095.0,0,1,0,0,0,0,42.268,-85.288,14.5,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0
3382,67,2,77548.0,656.0,1624.0,3017.0,3.0,2.0,1470.0,0,1,0,0,0,0,30.3268,-87.4577,11.1,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0
3383,65,3,73929.0,518.0,1490.0,2767.0,2.0,1.5,689.0,0,0,0,0,0,0,28.3922,-81.7958,16.3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1
3384,59,3,95828.0,584.0,1903.0,3534.0,2.0,1.5,1127.0,0,1,0,0,0,1,29.8913,-91.1082,78.5,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0
3385,30,1,40582.0,517.0,831.0,1543.0,1.0,1.0,723.0,0,0,0,0,0,0,36.2935,-115.0723,75.2,2,7,1,0,0,0,1,0,0,0,0,0,1,1,0
3386,58,5,72641.0,567.0,1351.0,2508.0,6.0,3.5,1310.0,0,0,0,0,1,0,30.342,-84.2384,43.1,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1
3387,56,2,70821.0,530.0,1213.0,2252.0,2.0,1.0,777.0,0,0,0,0,0,1,33.9955,-116.485,65.6,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0
3388,33,4,76612.0,576.0,1241.0,2306.0,3.0,2.0,1151.0,1,0,0,0,0,0,34.4842,-77.8569,45.6,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0
3389,53,4,75149.0,619.0,1714.0,3183.0,5.0,3.0,1412.0,1,1,1,0,1,0,26.6046,-82.12,35.5,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0
3390,31,1,37230.0,554.0,624.0,1158.0,2.0,1.0,1115.0,0,0,0,0,0,0,41.9368,-72.6188,39.5,0,7,2,0,0,0,0,1,0,0,0,0,0,1,1
3391,45,1,55998.0,570.0,984.0,1827.0,0.0,1.0,790.0,0,0,0,0,0,0,36.1499,-115.3136,75.8,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1
3392,59,1,69943.0,659.0,1461.0,2714.0,2.0,1.5,1093.0,1,1,0,1,0,1,35.7253,-78.7498,68.3,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0
3393,27,4,61003.0,532.0,1290.0,2396.0,4.0,2.0,1532.0,1,0,0,0,0,0,35.2317,-82.6658,52.4,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0
3394,35,2,94795.0,654.0,1820.0,3381.0,3.0,2.0,1171.0,0,1,0,0,0,0,47.0586,-100.9034,11.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3395,59,4,86179.0,603.0,1647.0,3059.0,4.0,2.0,1223.0,0,0,0,0,0,0,39.0623,-76.5461,42.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3396,41,2,74825.0,553.0,1724.0,3202.0,2.0,1.0,1024.0,1,0,0,0,0,0,28.6753,-81.3931,9.9,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0
3397,67,2,53329.0,564.0,994.0,1845.0,2.0,1.0,1372.0,1,0,0,0,0,1,39.18,-94.5756,9.8,3,6,2,0,0,0,0,0,1,0,0,0,1,0,0
